Student_ID,Student_Name,Stream,AI_Tools_Used,Daily_Usage_Hours,Use_Cases,Trust_in_AI_Tools,Impact_on_Grades,Preferred_AI_Tool,Year_of_Study,Do_Professors_Allow_Use,Awareness_Level
2305,saanvi,engineering,copilot,3.8,notes,3,1,gemini,3,yes,7
2306,navya,agriculture,gemini,4.0,content writing,2,-2,gemini,3,yes,10
2307,aarohi,management,gemini,2.1,assignments,1,0,copilot,3,no,2
2307,aarohi,management,midjourney,2.1,assignments,1,0,copilot,3,no,2
2307,aarohi,management,gemini,2.1,coding help,1,0,copilot,3,no,2
2307,aarohi,management,midjourney,2.1,coding help,1,0,copilot,3,no,2
2308,prisha,hotel-management,chatgpt,1.2,learning new topics,3,-1,chatgpt,4,no,6
2309,ishita,commerce,copilot,3.6,content writing,1,0,other,3,no,4
2310,rakhi,commerce,chatgpt,3.2,learning new topics,3,-2,gemini,3,yes,1
2311,ramya,engineering,copilot,4.4,assignments,1,-2,gemini,3,yes,4
2311,ramya,engineering,copilot,4.4,coding help,1,-2,gemini,3,yes,4
2312,sneha,hotel-management,chatgpt,2.6,doubt solving,1,-2,copilot,1,yes,7
2312,sneha,hotel-management,copilot,2.6,doubt solving,1,-2,copilot,1,yes,7
2312,sneha,hotel-management,chatgpt,2.6,resume writing,1,-2,copilot,1,yes,7
2312,sneha,hotel-management,copilot,2.6,resume writing,1,-2,copilot,1,yes,7
2313,divya,law,copilot,4.5,exam prep,3,-1,chatgpt,4,yes,3
2313,divya,law,copilot,4.5,notes,3,-1,chatgpt,4,yes,3
2314,neha,hotel-management,gemini,3.4,assignments,5,-2,copilot,1,yes,8
2314,neha,hotel-management,gemini,3.4,coding help,5,-2,copilot,1,yes,8
2315,pooja,hotel-management,chatgpt,3.0,exam prep,2,-1,chatgpt,4,no,6
2315,pooja,hotel-management,chatgpt,3.0,notes,2,-1,chatgpt,4,no,6
2316,kavya,pharmacy,chatgpt,3.1,learning new topics,5,-3,gemini,1,yes,6
2316,kavya,pharmacy,copilot,3.1,learning new topics,5,-3,gemini,1,yes,6
2317,aishwarya,science,chatgpt,3.6,exam prep,5,2,chatgpt,3,no,7
2317,aishwarya,science,copilot,3.6,exam prep,5,2,chatgpt,3,no,7
2317,aishwarya,science,chatgpt,3.6,notes,5,2,chatgpt,3,no,7
2317,aishwarya,science,copilot,3.6,notes,5,2,chatgpt,3,no,7
2318,shreya,science,chatgpt,4.1,doubt solving,4,-2,other,3,yes,3
2318,shreya,science,chatgpt,4.1,resume writing,4,-2,other,3,yes,3
2319,nandini,engineering,copilot,3.3,doubt solving,5,-2,other,4,yes,7
2319,nandini,engineering,copilot,3.3,resume writing,5,-2,other,4,yes,7
2320,aarav,hotel-management,gemini,0.9,doubt solving,4,-1,gemini,2,no,1
2320,aarav,hotel-management,gemini,0.9,resume writing,4,-1,gemini,2,no,1
2321,vivaan,medical,copilot,1.6,doubt solving,4,-2,gemini,4,no,5
2321,vivaan,medical,copilot,1.6,resume writing,4,-2,gemini,4,no,5
2322,aditya,medical,chatgpt,3.7,content writing,5,3,other,2,yes,9
2323,vihaan,management,chatgpt,1.1,learning new topics,4,-1,other,1,no,6
2323,vihaan,management,copilot,1.1,learning new topics,4,-1,other,1,no,6
2324,arjun,pharmacy,chatgpt,3.0,exam prep,4,-2,chatgpt,3,no,3
2324,arjun,pharmacy,gemini,3.0,exam prep,4,-2,chatgpt,3,no,3
2324,arjun,pharmacy,copilot,3.0,exam prep,4,-2,chatgpt,3,no,3
2324,arjun,pharmacy,chatgpt,3.0,notes,4,-2,chatgpt,3,no,3
2324,arjun,pharmacy,gemini,3.0,notes,4,-2,chatgpt,3,no,3
2324,arjun,pharmacy,copilot,3.0,notes,4,-2,chatgpt,3,no,3
2325,sai,science,copilot,2.0,doubt solving,5,-2,gemini,2,no,9
2325,sai,science,copilot,2.0,resume writing,5,-2,gemini,2,no,9
2326,reyansh,pharmacy,gemini,3.8,assignments,4,-2,copilot,2,yes,10
2326,reyansh,pharmacy,gemini,3.8,coding help,4,-2,copilot,2,yes,10
2327,ayaan,law,chatgpt,3.5,content writing,3,3,chatgpt,1,yes,6
2327,ayaan,law,gemini,3.5,content writing,3,3,chatgpt,1,yes,6
2327,ayaan,law,copilot,3.5,content writing,3,3,chatgpt,1,yes,6
2328,krishna,science,chatgpt,4.0,exam prep,5,-1,chatgpt,1,no,4
2328,krishna,science,copilot,4.0,exam prep,5,-1,chatgpt,1,no,4
2328,krishna,science,chatgpt,4.0,notes,5,-1,chatgpt,1,no,4
2328,krishna,science,copilot,4.0,notes,5,-1,chatgpt,1,no,4
2329,ishaan,arts,chatgpt,3.9,exam prep,2,0,gemini,1,yes,8
2329,ishaan,arts,gemini,3.9,exam prep,2,0,gemini,1,yes,8
2329,ishaan,arts,copilot,3.9,exam prep,2,0,gemini,1,yes,8
2329,ishaan,arts,chatgpt,3.9,notes,2,0,gemini,1,yes,8
2329,ishaan,arts,gemini,3.9,notes,2,0,gemini,1,yes,8
2329,ishaan,arts,copilot,3.9,notes,2,0,gemini,1,yes,8
2330,rudra,engineering,chatgpt,2.3,doubt solving,3,-2,copilot,4,no,3
2330,rudra,engineering,copilot,2.3,doubt solving,3,-2,copilot,4,no,3
2330,rudra,engineering,chatgpt,2.3,resume writing,3,-2,copilot,4,no,3
2330,rudra,engineering,copilot,2.3,resume writing,3,-2,copilot,4,no,3
2331,dhruv,hotel-management,copilot,1.3,learning new topics,1,-3,copilot,1,no,7
2332,kabir,arts,chatgpt,4.4,content writing,3,2,chatgpt,2,no,10
2332,kabir,arts,copilot,4.4,content writing,3,2,chatgpt,2,no,10
2333,atharv,agriculture,gemini,0.8,content writing,4,-3,gemini,2,yes,8
2334,om,management,chatgpt,1.3,exam prep,2,-3,other,1,no,3
2334,om,management,copilot,1.3,exam prep,2,-3,other,1,no,3
2334,om,management,chatgpt,1.3,notes,2,-3,other,1,no,3
2334,om,management,copilot,1.3,notes,2,-3,other,1,no,3
2335,anaya,science,gemini,1.3,assignments,2,0,chatgpt,2,no,2
2335,anaya,science,gemini,1.3,coding help,2,0,chatgpt,2,no,2
2336,siya,agriculture,chatgpt,3.8,content writing,4,-2,other,1,no,5
2337,diya,management,chatgpt,4.4,doubt solving,2,1,chatgpt,3,no,1
2337,diya,management,chatgpt,4.4,resume writing,2,1,chatgpt,3,no,1
2338,myra,engineering,gemini,1.2,content writing,4,3,other,1,yes,5
2338,myra,engineering,midjourney,1.2,content writing,4,3,other,1,yes,5
2339,aadhya,medical,gemini,4.2,mcq practice,2,2,copilot,1,yes,1
2339,aadhya,medical,midjourney,4.2,mcq practice,2,2,copilot,1,yes,1
2339,aadhya,medical,gemini,4.2,projects,2,2,copilot,1,yes,1
2339,aadhya,medical,midjourney,4.2,projects,2,2,copilot,1,yes,1
2340,riya,law,copilot,4.0,learning new topics,4,3,copilot,3,no,10
2341,pari,science,copilot,2.5,exam prep,2,2,gemini,3,yes,7
2341,pari,science,copilot,2.5,notes,2,2,gemini,3,yes,7
2342,anika,science,chatgpt,1.5,doubt solving,1,3,copilot,3,no,2
2342,anika,science,chatgpt,1.5,resume writing,1,3,copilot,3,no,2
2343,ira,pharmacy,chatgpt,1.5,learning new topics,1,-3,chatgpt,3,yes,7
2344,meera,commerce,chatgpt,4.4,doubt solving,3,1,chatgpt,1,yes,5
2344,meera,commerce,copilot,4.4,doubt solving,3,1,chatgpt,1,yes,5
2344,meera,commerce,chatgpt,4.4,resume writing,3,1,chatgpt,1,yes,5
2344,meera,commerce,copilot,4.4,resume writing,3,1,chatgpt,1,yes,5
2345,saanvi,medical,chatgpt,3.6,doubt solving,1,-2,copilot,1,no,10
2345,saanvi,medical,chatgpt,3.6,resume writing,1,-2,copilot,1,no,10
2346,navya,science,chatgpt,2.1,exam prep,4,-3,chatgpt,3,yes,6
2346,navya,science,copilot,2.1,exam prep,4,-3,chatgpt,3,yes,6
2346,navya,science,chatgpt,2.1,notes,4,-3,chatgpt,3,yes,6
2346,navya,science,copilot,2.1,notes,4,-3,chatgpt,3,yes,6
2347,aarohi,science,gemini,0.6,doubt solving,4,1,chatgpt,1,no,3
2347,aarohi,science,gemini,0.6,resume writing,4,1,chatgpt,1,no,3
2348,prisha,science,gemini,0.6,doubt solving,4,1,chatgpt,1,no,3
2348,prisha,science,gemini,0.6,resume writing,4,1,chatgpt,1,no,3
2349,ishita,science,gemini,0.6,doubt solving,4,1,chatgpt,1,no,3
2349,ishita,science,gemini,0.6,resume writing,4,1,chatgpt,1,no,3
2350,rakhi,science,gemini,0.6,doubt solving,4,1,chatgpt,1,no,3
2350,rakhi,science,gemini,0.6,resume writing,4,1,chatgpt,1,no,3
2351,ramya,arts,copilot,4.1,exam prep,1,0,chatgpt,4,yes,8
2351,ramya,arts,copilot,4.1,notes,1,0,chatgpt,4,yes,8
2352,sneha,medical,gemini,3.0,exam prep,2,3,other,1,no,8
2352,sneha,medical,midjourney,3.0,exam prep,2,3,other,1,no,8
2352,sneha,medical,gemini,3.0,notes,2,3,other,1,no,8
2352,sneha,medical,midjourney,3.0,notes,2,3,other,1,no,8
2353,divya,law,gemini,1.1,mcq practice,5,-1,other,1,no,2
2353,divya,law,midjourney,1.1,mcq practice,5,-1,other,1,no,2
2353,divya,law,gemini,1.1,projects,5,-1,other,1,no,2
2353,divya,law,midjourney,1.1,projects,5,-1,other,1,no,2
2354,neha,law,copilot,3.5,exam prep,2,1,gemini,2,no,9
2354,neha,law,copilot,3.5,notes,2,1,gemini,2,no,9
2355,pooja,engineering,copilot,4.4,assignments,5,-1,chatgpt,2,yes,4
2355,pooja,engineering,copilot,4.4,coding help,5,-1,chatgpt,2,yes,4
2356,kavya,arts,chatgpt,3.9,doubt solving,5,-3,chatgpt,3,no,9
2356,kavya,arts,copilot,3.9,doubt solving,5,-3,chatgpt,3,no,9
2356,kavya,arts,chatgpt,3.9,resume writing,5,-3,chatgpt,3,no,9
2356,kavya,arts,copilot,3.9,resume writing,5,-3,chatgpt,3,no,9
2357,aishwarya,agriculture,gemini,2.4,exam prep,3,-3,gemini,1,no,10
2357,aishwarya,agriculture,midjourney,2.4,exam prep,3,-3,gemini,1,no,10
2357,aishwarya,agriculture,gemini,2.4,notes,3,-3,gemini,1,no,10
2357,aishwarya,agriculture,midjourney,2.4,notes,3,-3,gemini,1,no,10
2358,shreya,pharmacy,copilot,1.4,content writing,4,-2,other,4,yes,7
2359,nandini,management,copilot,4.1,content writing,4,-3,chatgpt,1,yes,5
2360,aarav,arts,chatgpt,1.3,content writing,4,0,chatgpt,3,no,8
2361,vivaan,law,gemini,4.4,content writing,1,0,copilot,2,no,10
2361,vivaan,law,midjourney,4.4,content writing,1,0,copilot,2,no,10
2362,aditya,management,gemini,1.9,doubt solving,3,2,gemini,2,no,10
2362,aditya,management,gemini,1.9,resume writing,3,2,gemini,2,no,10
2363,vihaan,commerce,chatgpt,1.0,assignments,2,3,other,3,yes,2
2363,vihaan,commerce,copilot,1.0,assignments,2,3,other,3,yes,2
2363,vihaan,commerce,chatgpt,1.0,coding help,2,3,other,3,yes,2
2363,vihaan,commerce,copilot,1.0,coding help,2,3,other,3,yes,2
2364,arjun,agriculture,gemini,1.0,assignments,1,-3,other,1,yes,6
2364,arjun,agriculture,gemini,1.0,coding help,1,-3,other,1,yes,6
2365,sai,medical,copilot,1.6,assignments,3,-2,gemini,3,yes,4
2365,sai,medical,copilot,1.6,coding help,3,-2,gemini,3,yes,4
2366,reyansh,engineering,copilot,1.3,doubt solving,1,2,chatgpt,1,no,3
2366,reyansh,engineering,copilot,1.3,resume writing,1,2,chatgpt,1,no,3
2367,ayaan,commerce,chatgpt,2.4,mcq practice,4,-3,copilot,1,yes,6
2367,ayaan,commerce,chatgpt,2.4,projects,4,-3,copilot,1,yes,6
2368,krishna,agriculture,chatgpt,1.4,exam prep,3,2,other,2,no,1
2368,krishna,agriculture,copilot,1.4,exam prep,3,2,other,2,no,1
2368,krishna,agriculture,chatgpt,1.4,notes,3,2,other,2,no,1
2368,krishna,agriculture,copilot,1.4,notes,3,2,other,2,no,1
2369,ishaan,engineering,gemini,4.1,exam prep,2,1,chatgpt,4,no,10
2369,ishaan,engineering,gemini,4.1,notes,2,1,chatgpt,4,no,10
2370,rudra,science,gemini,4.5,exam prep,3,2,copilot,2,yes,2
2370,rudra,science,gemini,4.5,notes,3,2,copilot,2,yes,2
2371,dhruv,medical,gemini,2.9,exam prep,1,-3,other,3,yes,8
2371,dhruv,medical,gemini,2.9,notes,1,-3,other,3,yes,8
2372,kabir,medical,chatgpt,1.2,assignments,4,-1,copilot,3,no,9
2372,kabir,medical,copilot,1.2,assignments,4,-1,copilot,3,no,9
2372,kabir,medical,chatgpt,1.2,coding help,4,-1,copilot,3,no,9
2372,kabir,medical,copilot,1.2,coding help,4,-1,copilot,3,no,9
2373,atharv,pharmacy,chatgpt,2.9,assignments,1,3,gemini,1,yes,3
2373,atharv,pharmacy,gemini,2.9,assignments,1,3,gemini,1,yes,3
2373,atharv,pharmacy,copilot,2.9,assignments,1,3,gemini,1,yes,3
2373,atharv,pharmacy,chatgpt,2.9,coding help,1,3,gemini,1,yes,3
2373,atharv,pharmacy,gemini,2.9,coding help,1,3,gemini,1,yes,3
2373,atharv,pharmacy,copilot,2.9,coding help,1,3,gemini,1,yes,3
2374,om,management,chatgpt,4.3,learning new topics,5,-3,gemini,3,no,6
2374,om,management,gemini,4.3,learning new topics,5,-3,gemini,3,no,6
2374,om,management,copilot,4.3,learning new topics,5,-3,gemini,3,no,6
2375,anaya,arts,gemini,2.0,learning new topics,5,-3,copilot,1,no,10
2376,siya,science,copilot,0.7,exam prep,5,-3,other,2,no,1
2376,siya,science,copilot,0.7,notes,5,-3,other,2,no,1
2377,diya,pharmacy,chatgpt,3.1,assignments,3,3,copilot,1,no,9
2377,diya,pharmacy,gemini,3.1,assignments,3,3,copilot,1,no,9
2377,diya,pharmacy,copilot,3.1,assignments,3,3,copilot,1,no,9
2377,diya,pharmacy,chatgpt,3.1,coding help,3,3,copilot,1,no,9
2377,diya,pharmacy,gemini,3.1,coding help,3,3,copilot,1,no,9
2377,diya,pharmacy,copilot,3.1,coding help,3,3,copilot,1,no,9
2378,myra,hotel-management,chatgpt,2.7,learning new topics,4,1,copilot,4,no,10
2379,aadhya,commerce,gemini,2.6,learning new topics,5,3,other,2,no,9
2380,riya,science,chatgpt,1.4,content writing,4,2,gemini,2,yes,5
2380,riya,science,copilot,1.4,content writing,4,2,gemini,2,yes,5
2381,pari,science,chatgpt,1.4,content writing,4,2,gemini,2,yes,5
2381,pari,science,copilot,1.4,content writing,4,2,gemini,2,yes,5
2382,anika,science,chatgpt,1.4,content writing,4,2,gemini,2,yes,5
2382,anika,science,copilot,1.4,content writing,4,2,gemini,2,yes,5
2383,ira,science,gemini,4.0,mcq practice,1,-3,copilot,4,no,5
2383,ira,science,midjourney,4.0,mcq practice,1,-3,copilot,4,no,5
2383,ira,science,gemini,4.0,projects,1,-3,copilot,4,no,5
2383,ira,science,midjourney,4.0,projects,1,-3,copilot,4,no,5
2384,meera,arts,copilot,1.0,doubt solving,1,-1,copilot,1,no,5
2384,meera,arts,copilot,1.0,resume writing,1,-1,copilot,1,no,5
2385,saanvi,medical,chatgpt,2.7,content writing,5,0,chatgpt,4,yes,10
2385,saanvi,medical,gemini,2.7,content writing,5,0,chatgpt,4,yes,10
2385,saanvi,medical,copilot,2.7,content writing,5,0,chatgpt,4,yes,10
2386,navya,arts,gemini,1.6,content writing,4,0,other,4,yes,1
2387,aarohi,law,chatgpt,2.9,learning new topics,2,1,other,3,yes,10
2388,prisha,science,gemini,1.8,content writing,1,-1,other,3,no,9
2388,prisha,science,midjourney,1.8,content writing,1,-1,other,3,no,9
2389,ishita,arts,gemini,1.3,doubt solving,2,1,gemini,3,no,10
2389,ishita,arts,midjourney,1.3,doubt solving,2,1,gemini,3,no,10
2389,ishita,arts,gemini,1.3,resume writing,2,1,gemini,3,no,10
2389,ishita,arts,midjourney,1.3,resume writing,2,1,gemini,3,no,10
2390,rakhi,arts,copilot,2.7,doubt solving,2,0,chatgpt,3,yes,2
2390,rakhi,arts,copilot,2.7,resume writing,2,0,chatgpt,3,yes,2
2391,ramya,science,chatgpt,0.9,learning new topics,5,-2,other,4,no,8
2392,sneha,medical,gemini,2.1,doubt solving,4,3,copilot,4,yes,6
2392,sneha,medical,midjourney,2.1,doubt solving,4,3,copilot,4,yes,6
2392,sneha,medical,gemini,2.1,resume writing,4,3,copilot,4,yes,6
2392,sneha,medical,midjourney,2.1,resume writing,4,3,copilot,4,yes,6
2393,divya,management,chatgpt,4.1,mcq practice,2,1,copilot,2,yes,9
2393,divya,management,chatgpt,4.1,projects,2,1,copilot,2,yes,9
2394,neha,agriculture,chatgpt,3.7,mcq practice,1,2,chatgpt,4,no,8
2394,neha,agriculture,gemini,3.7,mcq practice,1,2,chatgpt,4,no,8
2394,neha,agriculture,copilot,3.7,mcq practice,1,2,chatgpt,4,no,8
2394,neha,agriculture,chatgpt,3.7,projects,1,2,chatgpt,4,no,8
2394,neha,agriculture,gemini,3.7,projects,1,2,chatgpt,4,no,8
2394,neha,agriculture,copilot,3.7,projects,1,2,chatgpt,4,no,8
2395,pooja,science,copilot,2.9,assignments,4,-3,copilot,1,yes,5
2395,pooja,science,copilot,2.9,coding help,4,-3,copilot,1,yes,5
2396,kavya,agriculture,gemini,2.6,assignments,5,3,gemini,2,yes,3
2396,kavya,agriculture,midjourney,2.6,assignments,5,3,gemini,2,yes,3
2396,kavya,agriculture,gemini,2.6,coding help,5,3,gemini,2,yes,3
2396,kavya,agriculture,midjourney,2.6,coding help,5,3,gemini,2,yes,3
2397,aishwarya,arts,gemini,2.2,doubt solving,4,0,other,2,yes,9
2397,aishwarya,arts,gemini,2.2,resume writing,4,0,other,2,yes,9
2398,shreya,engineering,gemini,0.9,doubt solving,1,-2,other,1,no,2
2398,shreya,engineering,gemini,0.9,resume writing,1,-2,other,1,no,2
2399,nandini,pharmacy,copilot,3.3,content writing,2,3,gemini,3,no,6
2400,aarav,pharmacy,copilot,3.3,content writing,2,3,gemini,3,no,6
2401,vivaan,pharmacy,copilot,3.3,content writing,2,3,gemini,3,no,6
2402,aditya,law,chatgpt,2.2,doubt solving,2,2,chatgpt,2,no,2
2402,aditya,law,chatgpt,2.2,resume writing,2,2,chatgpt,2,no,2
2403,vihaan,agriculture,gemini,2.9,exam prep,5,0,copilot,4,no,10
2403,vihaan,agriculture,gemini,2.9,notes,5,0,copilot,4,no,10
2404,arjun,arts,gemini,1.2,assignments,1,-3,gemini,3,no,10
2404,arjun,arts,midjourney,1.2,assignments,1,-3,gemini,3,no,10
2404,arjun,arts,gemini,1.2,coding help,1,-3,gemini,3,no,10
2404,arjun,arts,midjourney,1.2,coding help,1,-3,gemini,3,no,10
2405,sai,hotel-management,chatgpt,3.4,learning new topics,2,2,copilot,1,yes,4
2405,sai,hotel-management,gemini,3.4,learning new topics,2,2,copilot,1,yes,4
2405,sai,hotel-management,copilot,3.4,learning new topics,2,2,copilot,1,yes,4
2406,reyansh,commerce,chatgpt,4.4,assignments,3,3,other,2,no,4
2406,reyansh,commerce,chatgpt,4.4,coding help,3,3,other,2,no,4
2407,ayaan,science,gemini,1.4,mcq practice,4,-2,other,1,yes,6
2407,ayaan,science,midjourney,1.4,mcq practice,4,-2,other,1,yes,6
2407,ayaan,science,gemini,1.4,projects,4,-2,other,1,yes,6
2407,ayaan,science,midjourney,1.4,projects,4,-2,other,1,yes,6
2408,krishna,agriculture,chatgpt,3.2,mcq practice,2,-2,chatgpt,2,no,6
2408,krishna,agriculture,gemini,3.2,mcq practice,2,-2,chatgpt,2,no,6
2408,krishna,agriculture,copilot,3.2,mcq practice,2,-2,chatgpt,2,no,6
2408,krishna,agriculture,chatgpt,3.2,projects,2,-2,chatgpt,2,no,6
2408,krishna,agriculture,gemini,3.2,projects,2,-2,chatgpt,2,no,6
2408,krishna,agriculture,copilot,3.2,projects,2,-2,chatgpt,2,no,6
2409,ishaan,commerce,copilot,2.2,learning new topics,2,0,chatgpt,1,no,10
2410,rudra,science,chatgpt,1.4,assignments,2,3,copilot,3,no,1
2410,rudra,science,chatgpt,1.4,coding help,2,3,copilot,3,no,1
2411,dhruv,science,chatgpt,1.4,assignments,2,3,copilot,3,no,1
2411,dhruv,science,chatgpt,1.4,coding help,2,3,copilot,3,no,1
2412,kabir,pharmacy,chatgpt,2.9,mcq practice,5,2,copilot,1,yes,9
2412,kabir,pharmacy,gemini,2.9,mcq practice,5,2,copilot,1,yes,9
2412,kabir,pharmacy,copilot,2.9,mcq practice,5,2,copilot,1,yes,9
2412,kabir,pharmacy,chatgpt,2.9,projects,5,2,copilot,1,yes,9
2412,kabir,pharmacy,gemini,2.9,projects,5,2,copilot,1,yes,9
2412,kabir,pharmacy,copilot,2.9,projects,5,2,copilot,1,yes,9
2413,atharv,science,chatgpt,3.1,learning new topics,4,-2,gemini,3,no,5
2414,om,law,chatgpt,0.8,assignments,1,3,other,4,yes,1
2414,om,law,chatgpt,0.8,coding help,1,3,other,4,yes,1
2415,anaya,pharmacy,chatgpt,3.1,mcq practice,3,3,copilot,4,yes,1
2415,anaya,pharmacy,gemini,3.1,mcq practice,3,3,copilot,4,yes,1
2415,anaya,pharmacy,copilot,3.1,mcq practice,3,3,copilot,4,yes,1
2415,anaya,pharmacy,chatgpt,3.1,projects,3,3,copilot,4,yes,1
2415,anaya,pharmacy,gemini,3.1,projects,3,3,copilot,4,yes,1
2415,anaya,pharmacy,copilot,3.1,projects,3,3,copilot,4,yes,1
2416,siya,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2416,siya,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2416,siya,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2416,siya,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2417,diya,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2417,diya,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2417,diya,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2417,diya,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2418,myra,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2418,myra,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2418,myra,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2418,myra,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2419,aadhya,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2419,aadhya,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2419,aadhya,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2419,aadhya,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2420,riya,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2420,riya,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2420,riya,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2420,riya,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2421,pari,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2421,pari,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2421,pari,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2421,pari,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2422,anika,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2422,anika,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2422,anika,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2422,anika,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2423,ira,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2423,ira,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2423,ira,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2423,ira,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2424,meera,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2424,meera,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2424,meera,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2424,meera,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2425,saanvi,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2425,saanvi,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2425,saanvi,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2425,saanvi,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2426,navya,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2426,navya,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2426,navya,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2426,navya,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2427,aarohi,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2427,aarohi,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2427,aarohi,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2427,aarohi,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2428,prisha,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2428,prisha,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2428,prisha,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2428,prisha,engineering,copilot,1.9,projects,2,1,other,3,yes,2
2429,ishita,engineering,chatgpt,1.9,mcq practice,2,1,other,3,yes,2
2429,ishita,engineering,copilot,1.9,mcq practice,2,1,other,3,yes,2
2429,ishita,engineering,chatgpt,1.9,projects,2,1,other,3,yes,2
2429,ishita,engineering,copilot,1.9,projects,2,1,other,3,yes,2
